Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Sep 13, 2023 3:00 PM;Sep 13, 2023 4:00 PM;95.30;91.14;87.65;69.19;95.30;90.55;85.21;68.98;109.97;100.78;95.30;98.78;100.84;-;121.84;103.67;104.59
Sep 13, 2023 4:00 PM;Sep 13, 2023 5:00 PM;96.02;94.16;92.70;73.23;96.02;91.93;92.70;69.32;109.92;111.92;96.02;99.15;102.90;-;123.80;109.92;109.25
Sep 13, 2023 5:00 PM;Sep 13, 2023 6:00 PM;104.39;106.53;101.42;104.39;104.39;100.27;103.55;69.91;118.87;141.00;104.39;108.91;114.75;-;125.22;120.51;125.68
Sep 13, 2023 6:00 PM;Sep 13, 2023 7:00 PM;124.98;123.04;123.81;124.98;124.98;123.27;124.83;70.19;123.39;152.40;124.98;125.04;135.62;-;146.99;137.30;141.84
Sep 13, 2023 7:00 PM;Sep 13, 2023 8:00 PM;153.50;140.62;138.20;153.50;153.50;130.01;149.90;70.65;144.14;160.45;153.50;136.95;155.98;-;164.99;156.86;164.99
Sep 13, 2023 8:00 PM;Sep 13, 2023 9:00 PM;141.67;133.86;138.93;141.67;141.67;137.50;140.94;70.49;140.98;142.00;141.67;135.06;141.58;-;151.41;140.27;141.95
Sep 13, 2023 9:00 PM;Sep 13, 2023 10:00 PM;122.79;118.09;122.79;122.79;122.79;122.79;122.79;70.61;122.79;122.79;122.79;123.23;122.79;-;125.00;122.79;122.79
Sep 13, 2023 10:00 PM;Sep 13, 2023 11:00 PM;106.41;94.83;106.41;106.41;106.41;106.41;106.41;70.32;106.41;106.41;11.95;109.61;106.41;-;118.09;106.41;106.41
Sep 13, 2023 11:00 PM;Sep 14, 2023 12:00 AM;98.07;87.59;98.07;98.07;98.07;98.07;98.07;70.23;98.07;98.07;10.16;98.49;98.07;-;116.13;98.07;98.07
Sep 14, 2023 12:00 AM;Sep 14, 2023 1:00 AM;96.30;86.46;96.30;96.30;96.30;96.30;96.30;69.94;96.30;96.30;11.08;99.60;96.30;-;114.84;96.30;96.30
Sep 14, 2023 1:00 AM;Sep 14, 2023 2:00 AM;94.88;85.04;93.78;94.88;94.88;93.21;94.62;69.90;94.65;94.80;10.98;98.94;94.79;-;105.00;94.59;94.71
Sep 14, 2023 2:00 AM;Sep 14, 2023 3:00 AM;98.74;85.11;88.73;98.74;98.74;83.42;96.40;69.89;96.63;98.06;10.75;96.90;97.96;-;101.00;96.08;97.21
Sep 14, 2023 3:00 AM;Sep 14, 2023 4:00 AM;100.50;84.32;82.81;100.50;100.50;73.51;96.37;69.74;97.06;99.34;10.86;97.72;99.15;-;99.60;95.88;97.85
Sep 14, 2023 4:00 AM;Sep 14, 2023 5:00 AM;99.29;80.42;70.30;99.29;99.29;55.00;92.59;69.12;95.20;97.58;11.23;97.73;97.26;-;100.00;92.23;95.28
Sep 14, 2023 5:00 AM;Sep 14, 2023 6:00 AM;104.74;96.70;86.11;104.74;104.74;76.31;100.50;69.75;104.74;103.99;103.99;105.22;103.65;-;104.74;101.54;103.04
Sep 14, 2023 6:00 AM;Sep 14, 2023 7:00 AM;142.15;126.54;125.60;142.15;142.15;106.02;134.42;70.84;137.48;139.88;139.88;114.96;138.53;-;122.79;136.13;138.38
Sep 14, 2023 7:00 AM;Sep 14, 2023 8:00 AM;181.22;157.25;163.40;181.22;181.22;125.00;178.70;80.57;173.81;172.48;178.36;118.83;176.21;-;137.68;169.59;176.21
Sep 14, 2023 8:00 AM;Sep 14, 2023 9:00 AM;155.77;141.30;138.75;155.77;155.77;127.77;150.58;81.71;151.93;155.09;155.09;127.06;154.77;-;150.00;150.00;153.85
Sep 14, 2023 9:00 AM;Sep 14, 2023 10:00 AM;118.02;114.26;118.02;118.02;118.02;118.02;118.02;76.00;117.99;118.08;118.02;118.61;118.03;-;126.38;117.99;118.12
Sep 14, 2023 10:00 AM;Sep 14, 2023 11:00 AM;96.82;95.50;96.82;96.82;96.82;96.82;96.82;77.14;96.82;96.82;96.82;101.98;96.82;-;120.39;96.82;96.82
Sep 14, 2023 11:00 AM;Sep 14, 2023 12:00 PM;91.59;90.42;88.77;91.59;91.59;90.87;88.81;75.10;88.53;98.81;91.59;97.48;91.52;-;119.52;100.84;93.74
Sep 14, 2023 12:00 PM;Sep 14, 2023 1:00 PM;91.25;89.30;85.00;91.25;91.25;88.99;85.13;75.05;91.38;98.31;91.25;93.23;91.49;-;115.00;91.16;91.43
Sep 14, 2023 1:00 PM;Sep 14, 2023 2:00 PM;89.66;87.73;83.00;89.66;89.66;87.25;83.14;70.80;89.83;99.57;89.66;92.51;89.92;-;115.08;89.64;89.81
Sep 14, 2023 2:00 PM;Sep 14, 2023 3:00 PM;88.14;88.43;87.82;88.14;88.14;89.20;87.42;71.94;88.14;102.19;88.14;91.97;89.58;-;117.80;117.80;93.23
Sep 14, 2023 3:00 PM;Sep 14, 2023 4:00 PM;89.70;89.42;85.18;89.70;89.70;89.20;85.00;69.92;99.27;96.14;89.70;93.93;95.91;-;121.05;119.78;102.19
Sep 14, 2023 4:00 PM;Sep 14, 2023 5:00 PM;94.16;93.01;93.75;94.16;94.16;94.00;94.16;69.98;93.94;98.29;94.16;99.24;97.26;-;129.02;129.02;103.00
Sep 14, 2023 5:00 PM;Sep 14, 2023 6:00 PM;116.84;111.64;102.30;116.84;116.84;94.68;113.00;70.82;115.01;145.92;116.84;114.06;121.73;-;132.62;132.62;128.79
Sep 14, 2023 6:00 PM;Sep 14, 2023 7:00 PM;173.01;149.34;139.21;173.01;173.01;121.10;163.77;71.77;166.68;173.01;173.01;117.90;170.22;-;169.60;168.98;169.75
Sep 14, 2023 7:00 PM;Sep 14, 2023 8:00 PM;235.74;186.56;167.56;235.74;235.74;131.44;216.96;70.36;221.00;190.61;230.28;125.30;227.21;-;221.00;221.00;226.18
Sep 14, 2023 8:00 PM;Sep 14, 2023 9:00 PM;185.80;162.46;159.72;185.80;185.80;145.91;178.62;70.84;180.48;185.80;185.80;125.16;183.17;-;180.48;180.48;183.17
Sep 14, 2023 9:00 PM;Sep 14, 2023 10:00 PM;133.34;125.50;128.00;133.34;133.34;125.03;131.89;70.82;132.42;134.88;133.34;124.16;133.29;-;132.42;132.42;133.30
Sep 14, 2023 10:00 PM;Sep 14, 2023 11:00 PM;114.14;110.03;114.11;114.14;114.14;114.08;114.13;69.99;114.14;114.14;114.14;113.16;114.14;-;120.00;114.13;114.14
Sep 14, 2023 11:00 PM;Sep 15, 2023 12:00 AM;99.37;96.72;99.37;99.37;99.37;99.37;99.37;69.89;99.37;99.37;99.37;99.75;99.37;-;118.97;99.37;99.37
Sep 15, 2023 12:00 AM;Sep 15, 2023 1:00 AM;100.89;97.77;100.89;100.89;100.89;100.89;100.89;69.35;100.89;100.89;100.89;98.09;100.89;-;121.01;100.89;100.89
Sep 15, 2023 1:00 AM;Sep 15, 2023 2:00 AM;97.01;94.41;97.01;97.01;97.01;97.01;97.01;69.21;97.01;97.01;97.01;96.16;97.01;-;116.64;97.01;97.01
Sep 15, 2023 2:00 AM;Sep 15, 2023 3:00 AM;96.40;93.46;95.75;96.40;96.40;94.84;96.40;69.14;96.13;96.30;96.30;94.10;96.29;-;115.04;96.09;96.21
Sep 15, 2023 3:00 AM;Sep 15, 2023 4:00 AM;97.64;91.37;88.92;97.64;97.64;76.68;97.64;69.11;94.02;96.37;96.37;94.53;96.11;-;115.04;93.46;95.06
Sep 15, 2023 4:00 AM;Sep 15, 2023 5:00 AM;99.20;90.26;84.30;99.20;99.20;63.35;99.20;69.15;93.01;97.03;97.03;94.81;96.60;-;115.04;92.06;94.80
Sep 15, 2023 5:00 AM;Sep 15, 2023 6:00 AM;99.43;96.13;94.39;99.43;99.43;82.68;99.43;69.25;99.91;115.26;99.43;96.69;101.50;-;117.18;100.79;104.34
Sep 15, 2023 6:00 AM;Sep 15, 2023 7:00 AM;138.64;120.60;100.68;138.64;138.64;80.76;128.81;69.27;136.63;145.52;138.64;111.10;137.90;-;136.63;132.35;137.44
Sep 15, 2023 7:00 AM;Sep 15, 2023 8:00 AM;150.87;135.30;130.56;150.87;150.87;119.56;145.93;70.61;149.81;152.93;150.87;115.70;150.54;-;146.83;146.83;149.81
Sep 15, 2023 8:00 AM;Sep 15, 2023 9:00 AM;125.07;120.57;125.07;125.07;125.07;125.07;125.07;71.45;125.07;131.41;125.07;122.81;125.07;-;150.00;125.07;125.07
Sep 15, 2023 9:00 AM;Sep 15, 2023 10:00 AM;104.38;102.10;104.38;104.38;104.38;104.38;104.38;71.64;104.38;104.38;104.38;112.05;104.38;-;134.05;104.38;104.38
Sep 15, 2023 10:00 AM;Sep 15, 2023 11:00 AM;93.58;91.71;93.58;93.58;93.58;93.58;93.58;70.86;93.58;93.58;93.58;95.77;93.58;-;130.00;93.58;93.58
Sep 15, 2023 11:00 AM;Sep 15, 2023 12:00 PM;89.46;88.03;89.46;89.46;89.46;89.46;89.46;69.83;89.46;92.72;89.46;90.15;89.46;-;119.69;89.46;89.46
Sep 15, 2023 12:00 PM;Sep 15, 2023 1:00 PM;78.57;79.95;78.77;78.57;78.57;79.10;78.57;69.57;78.57;91.82;78.57;88.20;79.15;-;115.11;90.10;80.52
Sep 15, 2023 1:00 PM;Sep 15, 2023 2:00 PM;62.89;68.80;63.32;62.89;62.89;64.22;62.90;66.41;65.04;92.78;62.89;88.45;65.04;-;116.14;90.10;68.51
Sep 15, 2023 2:00 PM;Sep 15, 2023 3:00 PM;71.19;74.96;71.22;71.19;71.19;71.26;71.20;68.99;71.76;97.23;71.19;87.93;71.44;-;116.79;72.23;71.62
Sep 15, 2023 3:00 PM;Sep 15, 2023 4:00 PM;84.88;86.31;82.70;84.88;84.88;81.94;84.30;69.68;94.08;105.34;84.88;88.71;88.07;-;119.72;93.72;89.59
Sep 15, 2023 4:00 PM;Sep 15, 2023 5:00 PM;93.40;93.65;93.45;93.40;93.40;93.59;93.35;70.13;94.32;118.83;93.40;92.61;93.65;-;124.54;96.30;93.63
Sep 15, 2023 5:00 PM;Sep 15, 2023 6:00 PM;114.67;114.06;110.15;114.67;114.67;108.29;113.60;69.95;121.08;156.66;114.67;108.04;122.90;-;132.32;126.08;132.75
Sep 15, 2023 6:00 PM;Sep 15, 2023 7:00 PM;155.21;137.50;131.19;155.21;155.21;118.97;149.20;69.82;150.51;158.60;155.21;114.29;154.31;-;159.89;149.61;153.96
Sep 15, 2023 7:00 PM;Sep 15, 2023 8:00 PM;189.87;160.48;146.04;189.87;189.87;124.00;178.78;69.54;178.86;190.14;189.87;121.01;187.35;-;188.70;172.15;187.24
Sep 15, 2023 8:00 PM;Sep 15, 2023 9:00 PM;142.75;133.50;130.50;142.75;142.75;124.64;139.68;69.54;144.26;162.96;142.75;122.49;146.15;-;157.20;146.86;150.40
Sep 15, 2023 9:00 PM;Sep 15, 2023 10:00 PM;112.65;109.75;112.72;112.65;112.65;112.85;112.66;69.09;114.42;122.02;109.95;113.63;114.59;-;120.77;115.48;116.83
Sep 15, 2023 10:00 PM;Sep 15, 2023 11:00 PM;102.04;97.58;97.94;102.04;102.04;95.85;100.98;68.84;101.07;102.54;99.60;101.23;101.22;-;115.64;101.40;104.22
Sep 15, 2023 11:00 PM;Sep 16, 2023 12:00 AM;95.77;93.07;95.77;95.77;95.77;95.77;95.77;68.60;95.77;95.77;93.47;95.53;95.77;-;116.64;95.77;95.77
Sep 16, 2023 12:00 AM;Sep 16, 2023 1:00 AM;96.24;93.45;96.24;96.24;96.24;96.24;96.24;66.25;96.24;99.19;93.93;94.85;96.24;-;113.44;96.24;96.24
Sep 16, 2023 1:00 AM;Sep 16, 2023 2:00 AM;94.02;91.90;94.02;94.02;94.02;94.02;94.02;66.33;94.02;103.56;91.77;91.15;94.02;-;111.91;94.02;94.02
Sep 16, 2023 2:00 AM;Sep 16, 2023 3:00 AM;92.52;88.49;88.40;92.52;92.52;75.87;94.42;66.61;90.02;104.09;86.56;91.02;91.40;-;111.98;89.35;90.62
Sep 16, 2023 3:00 AM;Sep 16, 2023 4:00 AM;91.56;85.15;83.70;91.56;91.56;60.11;95.09;66.79;86.87;104.08;76.57;90.80;89.48;-;111.10;85.61;87.99
Sep 16, 2023 4:00 AM;Sep 16, 2023 5:00 AM;94.72;85.63;82.16;94.72;94.72;44.07;100.52;67.17;87.10;104.08;85.18;90.83;91.33;-;111.67;85.07;88.92
Sep 16, 2023 5:00 AM;Sep 16, 2023 6:00 AM;92.75;87.79;87.28;92.75;92.75;70.67;95.27;67.77;89.43;104.02;82.44;92.05;91.27;-;111.08;88.54;90.22
Sep 16, 2023 6:00 AM;Sep 16, 2023 7:00 AM;103.47;95.16;95.63;103.47;103.47;72.82;106.53;67.98;99.32;101.34;100.99;95.03;100.18;-;114.57;97.95;99.91
Sep 16, 2023 7:00 AM;Sep 16, 2023 8:00 AM;110.88;97.83;98.25;110.88;110.88;57.82;113.16;68.37;105.59;105.81;105.81;99.51;100.00;-;123.44;103.54;105.59
Sep 16, 2023 8:00 AM;Sep 16, 2023 9:00 AM;101.67;97.13;100.68;101.67;101.67;97.86;102.00;68.08;101.50;103.58;99.23;90.66;101.50;-;135.52;101.23;101.54
Sep 16, 2023 9:00 AM;Sep 16, 2023 10:00 AM;90.79;88.36;90.79;90.79;90.79;90.79;90.79;68.57;90.79;90.79;88.61;88.51;90.79;-;138.93;90.79;90.79
Sep 16, 2023 10:00 AM;Sep 16, 2023 11:00 AM;79.00;77.96;79.00;79.00;79.00;79.00;79.00;68.77;79.00;79.00;77.10;79.65;79.00;-;120.71;79.00;79.00
Sep 16, 2023 11:00 AM;Sep 16, 2023 12:00 PM;64.97;65.40;64.97;64.97;64.97;64.97;64.97;65.14;64.97;64.97;63.41;71.05;64.97;-;113.61;64.97;64.97
Sep 16, 2023 12:00 PM;Sep 16, 2023 1:00 PM;54.48;54.74;54.48;54.48;54.48;54.48;54.48;56.29;54.48;54.48;53.18;56.87;54.48;-;107.50;54.48;54.48
Sep 16, 2023 1:00 PM;Sep 16, 2023 2:00 PM;32.44;32.82;32.44;32.44;32.44;32.44;32.44;33.52;32.44;32.44;31.66;36.30;32.44;-;105.00;32.44;32.44
Sep 16, 2023 2:00 PM;Sep 16, 2023 3:00 PM;34.40;36.43;34.40;34.40;34.40;34.40;34.40;55.38;34.40;34.40;33.57;36.63;34.40;-;107.50;34.40;34.40
Sep 16, 2023 3:00 PM;Sep 16, 2023 4:00 PM;74.46;73.28;74.46;74.46;74.46;74.46;74.46;65.67;74.46;74.46;72.67;72.08;74.46;-;105.84;74.46;74.46
Sep 16, 2023 4:00 PM;Sep 16, 2023 5:00 PM;87.44;84.27;79.83;87.44;87.44;76.00;85.26;69.13;86.07;101.40;85.34;82.05;87.03;-;110.95;86.07;86.64
Sep 16, 2023 5:00 PM;Sep 16, 2023 6:00 PM;108.16;98.44;90.57;108.16;108.16;81.68;103.16;69.08;105.32;108.89;105.56;93.96;108.25;-;115.60;115.60;109.18
Sep 16, 2023 6:00 PM;Sep 16, 2023 7:00 PM;133.56;119.40;113.35;133.56;133.56;103.00;127.70;68.94;129.11;132.05;130.35;110.81;130.99;-;130.44;129.11;130.79
Sep 16, 2023 7:00 PM;Sep 16, 2023 8:00 PM;181.24;151.42;145.00;181.24;181.24;118.59;170.93;68.68;171.11;158.27;176.89;115.78;177.89;-;170.00;170.00;174.92
Sep 16, 2023 8:00 PM;Sep 16, 2023 9:00 PM;143.62;129.73;131.00;143.62;143.62;121.57;140.05;68.51;140.10;140.25;140.17;115.87;142.25;-;145.00;140.10;141.69
Sep 16, 2023 9:00 PM;Sep 16, 2023 10:00 PM;117.49;111.86;116.80;117.49;117.49;114.07;117.35;68.39;116.96;117.28;114.67;112.86;117.15;-;120.00;116.96;117.14
Sep 16, 2023 10:00 PM;Sep 16, 2023 11:00 PM;105.03;100.79;105.03;105.03;105.03;105.03;105.03;68.28;105.03;105.03;102.51;97.71;105.03;-;113.18;105.03;105.03
Sep 16, 2023 11:00 PM;Sep 17, 2023 12:00 AM;99.90;95.85;99.21;99.90;99.90;98.17;99.90;68.21;99.71;99.80;97.50;92.32;99.72;-;111.91;99.63;99.73
Sep 17, 2023 12:00 AM;Sep 17, 2023 1:00 AM;108.99;95.42;108.99;108.99;108.99;108.99;108.99;66.16;108.99;108.99;11.30;100.21;108.99;-;115.12;108.99;108.99
Sep 17, 2023 1:00 AM;Sep 17, 2023 2:00 AM;105.35;92.13;105.31;105.35;105.35;105.23;105.35;66.18;105.20;104.35;10.52;95.34;105.21;-;115.20;105.14;105.06
Sep 17, 2023 2:00 AM;Sep 17, 2023 3:00 AM;104.67;89.30;100.00;104.67;104.67;87.55;106.54;66.23;101.94;103.81;9.93;93.45;103.55;-;113.26;101.39;102.72
Sep 17, 2023 3:00 AM;Sep 17, 2023 4:00 AM;100.58;84.86;93.10;100.58;100.58;73.19;103.63;66.31;96.14;99.17;9.05;92.92;98.76;-;112.00;95.27;97.42
Sep 17, 2023 4:00 AM;Sep 17, 2023 5:00 AM;101.70;82.32;83.32;101.70;101.70;57.79;101.70;66.36;96.33;99.02;6.13;93.48;98.03;-;111.98;94.91;96.68
Sep 17, 2023 5:00 AM;Sep 17, 2023 6:00 AM;99.16;84.01;91.49;99.16;99.16;77.75;100.10;66.40;95.95;98.16;4.87;93.18;97.88;-;112.96;95.20;96.85
Sep 17, 2023 6:00 AM;Sep 17, 2023 7:00 AM;98.97;91.27;92.16;98.97;98.97;79.05;100.00;66.45;95.80;97.85;79.34;97.83;97.57;-;113.46;95.12;96.63
Sep 17, 2023 7:00 AM;Sep 17, 2023 8:00 AM;103.33;94.64;93.24;103.33;103.33;79.33;103.33;66.67;99.91;101.99;89.24;99.46;101.17;-;111.61;99.10;100.78
Sep 17, 2023 8:00 AM;Sep 17, 2023 9:00 AM;93.82;90.07;89.56;93.82;93.82;78.51;95.38;66.48;91.11;103.50;91.57;94.33;92.66;-;112.00;90.66;91.90
Sep 17, 2023 9:00 AM;Sep 17, 2023 10:00 AM;83.16;79.01;79.50;83.16;83.16;70.01;84.50;66.58;80.86;82.36;81.16;75.68;82.16;-;113.27;80.44;81.50
Sep 17, 2023 10:00 AM;Sep 17, 2023 11:00 AM;70.79;66.33;66.40;70.79;70.79;50.23;71.58;62.68;67.24;69.64;69.10;61.94;69.29;-;111.09;66.57;68.27
Sep 17, 2023 11:00 AM;Sep 17, 2023 12:00 PM;39.81;41.73;38.57;39.81;39.81;37.99;39.51;57.58;39.57;39.73;38.85;47.85;39.71;-;100.61;39.48;39.62
Sep 17, 2023 12:00 PM;Sep 17, 2023 1:00 PM;21.21;23.88;21.21;21.21;21.21;21.21;21.21;21.91;21.21;41.40;20.61;30.32;21.21;-;88.00;21.21;21.21
Sep 17, 2023 1:00 PM;Sep 17, 2023 2:00 PM;4.08;6.25;4.08;4.08;4.08;4.08;4.08;4.21;4.08;23.43;4.08;8.52;4.08;-;75.00;4.08;4.08
Sep 17, 2023 2:00 PM;Sep 17, 2023 3:00 PM;4.30;10.67;4.30;4.30;4.30;4.30;4.30;21.55;4.30;57.40;4.30;4.00;4.30;-;75.00;4.30;4.30
Sep 17, 2023 3:00 PM;Sep 17, 2023 4:00 PM;38.70;40.96;38.70;38.70;38.70;38.70;38.70;58.58;38.70;79.85;11.14;30.08;38.70;-;74.99;38.70;38.70
Sep 17, 2023 4:00 PM;Sep 17, 2023 5:00 PM;78.34;72.15;72.60;78.34;78.34;45.40;80.68;66.26;67.74;103.90;49.28;75.36;75.76;-;100.07;88.77;76.20
Sep 17, 2023 5:00 PM;Sep 17, 2023 6:00 PM;108.76;99.47;100.96;108.76;108.76;68.14;109.90;67.41;102.25;115.60;106.15;100.33;105.94;-;112.25;100.94;104.07
Sep 17, 2023 6:00 PM;Sep 17, 2023 7:00 PM;132.00;117.34;121.19;132.00;132.00;81.09;132.00;67.32;123.42;131.41;124.96;116.27;129.10;-;123.11;123.11;127.19
Sep 17, 2023 7:00 PM;Sep 17, 2023 8:00 PM;151.90;131.94;143.89;151.90;151.90;120.31;151.90;66.57;146.59;150.19;103.36;114.92;149.82;-;146.00;146.00;148.33
Sep 17, 2023 8:00 PM;Sep 17, 2023 9:00 PM;126.81;100.84;126.55;68.77;68.77;125.80;126.96;63.77;128.77;136.43;15.09;119.52;128.80;-;143.17;129.54;130.98
Sep 17, 2023 9:00 PM;Sep 17, 2023 10:00 PM;118.25;83.20;118.25;13.21;13.21;118.25;118.25;57.65;118.25;118.25;13.21;108.43;118.25;-;119.68;118.25;118.25
Sep 17, 2023 10:00 PM;Sep 17, 2023 11:00 PM;108.91;75.41;108.91;12.23;12.23;108.91;108.91;44.97;108.91;108.91;12.23;94.39;108.91;-;113.18;108.91;108.91
Sep 17, 2023 11:00 PM;Sep 18, 2023 12:00 AM;99.18;66.79;99.18;11.88;11.88;99.18;99.18;12.23;99.18;99.18;11.88;91.70;99.18;-;111.91;99.18;99.18
Sep 18, 2023 12:00 AM;Sep 18, 2023 1:00 AM;93.97;65.29;97.00;9.51;9.51;85.00;112.20;9.96;93.87;103.65;9.51;94.00;94.02;-;110.95;93.26;93.68
